timestamp, aqi, co, h, no2, o3, pm10, pm25, t
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-02 19:37:27, 69, 46, 63, 14, 60, 69, 60, 26.26
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-02 19:56:15, 69, 46, 63, 14, 60, 69, 60, 26.26
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-02 20:37:30, 69, 46, 63, 14, 60, 69, 60, 26.26
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-02 20:56:18, 69, 46, 60, 14, 60, 69, 60, 26.39
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-02 21:37:32, 69, 46, 60, 14, 60, 69, 60, 26.39
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-02 21:56:20, 69, 46, 60, 14, 60, 69, 60, 26.39
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-02 22:37:34, 69, 46, 60, 14, 60, 69, 60, 26.39
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-02 22:56:23, 69, 46, 60, 14, 60, 69, 60, 26.39
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-02 23:37:37, 69, 46, 62, 14, 60, 69, 60, 25.79
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-02 23:56:25, 69, 46, 62, 14, 60, 69, 60, 25.79
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 00:37:40, 69, 46, 62, 14, 60, 69, 60, 25.79
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 00:56:27, 69, 46, 62, 14, 60, 69, 60, 25.79
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 01:37:42, 69, 46, 62, 14, 60, 69, 60, 25.79
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 01:56:30, 69, 46, 62, 14, 60, 69, 60, 25.79
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 02:37:46, 69, 46, 62, 14, 60, 69, 60, 25.79
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 02:56:32, 69, 46, 75, 14, 60, 69, 60, 26.41
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 03:37:48, 69, 46, 75, 14, 60, 69, 60, 26.41
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 03:56:35, 69, 46, 75, 14, 60, 69, 60, 26.41
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 04:37:51, 69, 46, 75, 14, 60, 69, 60, 26.41
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 04:56:38, 69, 46, 75, 14, 60, 69, 60, 26.41
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 05:37:53, 69, 46, 75, 14, 60, 69, 60, 26.41
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 05:56:40, 69, 46, 75, 14, 60, 69, 60, 26.41
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 06:37:56, 67, 59, 56, 14, 46, 67, 58, 31.08
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 06:56:42, 67, 59, 56, 14, 46, 67, 58, 31.08
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 07:37:59, 67, 59, 56, 14, 46, 67, 58, 31.08
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 07:56:45, 68, 54, 56, 14, 51, 68, 59, 31.08
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 08:38:02, 68, 54, 56, 14, 51, 68, 59, 31.08
