timestamp, aqi, co, h, no2, o3, pm10, pm25, t
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 20:38:31, 82, 41, 55, 63, 43, 82, 75, 26.65
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 20:57:15, 82, 41, 55, 63, 43, 82, 75, 26.65
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 21:38:34, 82, 41, 68, 63, 43, 82, 75, 23.85
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 21:57:18, 82, 41, 68, 63, 43, 82, 75, 23.85
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 22:38:36, 82, 41, 68, 63, 43, 82, 75, 23.85
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 22:57:20, 82, 41, 68, 63, 43, 82, 75, 23.85
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 23:38:39, 82, 41, 68, 63, 43, 82, 75, 23.85
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 23:57:23, 82, 41, 77, 63, 43, 82, 75, 22
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 00:38:41, 82, 41, 77, 63, 43, 82, 75, 22
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 00:57:25, 82, 41, 77, 63, 43, 82, 75, 22
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 01:38:43, 82, 41, 77, 63, 43, 82, 75, 22
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 01:57:28, 82, 41, 77, 63, 43, 82, 75, 22
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 02:38:46, 82, 41, 77, 63, 43, 82, 75, 22
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 02:57:30, 82, 41, 77, 63, 43, 82, 75, 22
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 03:38:48, 82, 41, 65, 63, 43, 82, 75, 26.83
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 03:57:32, 82, 41, 65, 63, 43, 82, 75, 26.83
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 04:38:51, 82, 41, 65, 63, 43, 82, 75, 26.83
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 04:57:35, 82, 41, 65, 63, 43, 82, 75, 26.83
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 05:38:53, 82, 41, 65, 63, 43, 82, 75, 26.83
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 05:57:37, 103, 51, 59, 79, 77, 103, 95, 31.49
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 06:38:55, 102, 51, 59, 80, 83, 102, 94, 31.49
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 06:57:40, 102, 51, 59, 80, 83, 102, 94, 31.49
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 07:38:58, 102, 51, 59, 80, 83, 102, 94, 31.49
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 07:57:42, 102, 51, 59, 80, 83, 102, 94, 31.49
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 08:39:00, 101, 51, 43, 78, 83, 101, 93, 32.94
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 08:57:44, 101, 51, 43, 78, 83, 101, 93, 32.94
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 09:39:02, 101, 51, 43, 78, 83, 101, 93, 32.94
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 09:57:47, 101, 51, 43, 78, 83, 101, 93, 32.94
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 10:39:05, 101, 50, 43, 77, 80, 101, 93, 32.94
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 10:57:49, 101, 50, 43, 76, 78, 101, 93, 32.94
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 11:39:07, 101, 50, 43, 76, 78, 101, 93, 32.94
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 11:57:51, 102, 47, 46, 74, 77, 102, 94, 30.73
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 12:39:09, 102, 48, 46, 72, 70, 102, 94, 30.73
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 12:57:54, 102, 48, 46, 72, 70, 102, 94, 30.73
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 13:39:12, 102, 48, 46, 72, 70, 102, 94, 30.73
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 13:57:57, 102, 48, 46, 72, 70, 102, 94, 30.73
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 14:39:14, 102, 48, 44, 72, 70, 102, 94, 28.42
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 14:57:59, 102, 48, 44, 72, 70, 102, 94, 28.42
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 15:39:17, 102, 48, 44, 72, 70, 102, 94, 28.42
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 15:58:06, 102, 48, 44, 72, 70, 102, 94, 28.42
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 16:39:19, 102, 48, 44, 72, 70, 102, 94, 28.42
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 16:58:09, 102, 48, 44, 72, 70, 102, 94, 28.42
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 17:39:21, 102, 48, 50, 72, 70, 102, 94, 27.3
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 17:58:11, 102, 48, 50, 72, 70, 102, 94, 27.3
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 18:39:24, 102, 48, 50, 72, 70, 102, 94, 27.3
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 18:58:14, 102, 48, 50, 72, 70, 102, 94, 27.3
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 19:39:26, 102, 48, 50, 72, 70, 102, 94, 27.3
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 19:58:16, 102, 48, 50, 72, 70, 102, 94, 27.3
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 20:39:29, 102, 48, 50, 72, 70, 102, 94, 27.3
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 20:58:18, 102, 48, 50, 72, 70, 102, 94, 27.3
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-04 21:39:31, 102, 48, 53, 72, 70, 102, 94, 24.8
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
