timestamp, aqi, co, h, no2, o3, pm10, pm25, t
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 16:44:14, -, 40, 97, 62, 14, 72, 61, 22.89
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 17:03:08, -, 40, 97, 62, 14, 72, 61, 22.89
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 17:44:16, -, 40, 100, 62, 14, 72, 61, 22.78
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 18:03:11, -, 40, 100, 62, 14, 72, 61, 22.78
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 18:44:19, -, 40, 100, 62, 14, 72, 61, 22.78
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 19:03:13, -, 40, 100, 62, 14, 72, 61, 22.78
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 19:44:21, -, 40, 98, 62, 14, 72, 61, 21.73
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 20:03:17, -, 40, 98, 62, 14, 72, 61, 21.73
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 20:44:24, -, 40, 98, 62, 14, 72, 61, 21.73
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 21:03:19, -, 40, 98, 62, 14, 72, 61, 21.73
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 21:44:26, -, 40, 98, 62, 14, 72, 61, 21.73
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 22:03:21, -, 40, 98, 62, 14, 72, 61, 21.73
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 22:44:29, -, 40, 98, 62, 14, 72, 61, 21.73
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 23:03:24, -, 40, 98, 62, 14, 72, 61, 21.73
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 23:44:31, -, 40, 98, 62, 14, 72, 61, 20.94
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-10 00:03:26, -, 40, 98, 62, 14, 72, 61, 20.94
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-10 00:44:34, -, 40, 98, 62, 14, 72, 61, 20.94
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-10 01:03:29, -, 40, 98, 62, 14, 72, 61, 20.94
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-10 01:44:36, -, 40, 98, 62, 14, 72, 61, 20.94
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-10 02:03:31, -, 40, 98, 62, 14, 72, 61, 20.94
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-10 02:44:38, -, 40, 98, 62, 14, 72, 61, 21.805
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-10 03:03:34, -, 40, 98, 62, 14, 72, 61, 21.805
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-10 03:44:41, -, 40, 98, 62, 14, 72, 61, 22.67
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-10 04:03:36, -, 40, 98, 62, 14, 72, 61, 22.67
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-10 04:44:44, -, 40, 98, 62, 14, 72, 61, 22.67
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-10 05:03:39, -, 40, 98, 48, 14, 72, 61, 22.67
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-10 05:44:46, -, 40, 90, 48, 14, 72, 61, 26.08
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-10 06:03:41, -, 40, 90, 48, 14, 72, 61, 26.08
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-10 06:44:48, -, 40, 90, 65, 14, 72, 61, 26.08
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-10 07:03:44, -, 40, 90, 65, 14, 72, 61, 26.08
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-10 07:44:51, -, 40, 95, 65, 14, 72, 61, 23.905
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-10 08:03:46, -, 40, 95, 65, 14, 72, 61, 23.905
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-10 08:44:54, -, 40, 100, 79, 14, 72, 61, 21.77
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-10 09:03:50, -, 40, 100, 79, 14, 72, 61, 21.77
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-10 09:44:57, -, 40, 100, 79, 14, 72, 61, 21.77
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-10 10:03:52, -, 40, 100, 85, 14, 72, 61, 21.77
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-10 10:45:00, -, 40, 100, 85, 14, 72, 61, 21.77
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-10 11:03:55, -, 40, 100, 85, 14, 72, 61, 21.77
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-10 11:45:02, -, 40, 99, 84, 14, 72, 61, 21.26
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-10 12:03:59, -, 40, 99, 84, 14, 72, 61, 21.26
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-10 12:45:05, -, 40, 99, 84, 14, 72, 61, 21.26
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-10 13:04:01, -, 40, 99, 84, 14, 72, 61, 21.26
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-10 13:45:07, -, 40, 99, 84, 14, 72, 61, 21.26
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-10 14:04:05, -, 40, 99, 84, 14, 72, 61, 21.26
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-10 14:45:10, -, 40, 96, 84, 14, 72, 61, 21.06
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-10 15:04:09, -, 40, 96, 84, 14, 72, 61, 21.06
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-10 15:45:13, -, 40, 96, 84, 14, 72, 61, 21.06
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-10 16:04:13, -, 40, 96, 84, 14, 72, 61, 21.06
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-10 16:45:16, -, 40, 96, 84, 14, 72, 61, 21.06
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-10 17:04:17, -, 40, 96, 84, 14, 72, 61, 21.06
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-10 17:45:19, -, 40, 96, 84, 14, 72, 61, 21.13
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-10 18:04:19, -, 40, 96, 84, 14, 72, 61, 21.13
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-10 18:45:21, -, 40, 96, 84, 14, 72, 61, 21.13
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-10 19:04:22, -, 40, 96, 84, 14, 72, 61, 21.13
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-10 19:45:23, -, 40, 96, 84, 14, 72, 61, 21.13
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-10 20:04:25, -, 40, 96, 84, 14, 72, 61, 21.13
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-10 20:45:26, -, 40, 99, 84, 14, 72, 61, 20.65
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-10 21:04:28, -, 40, 99, 84, 14, 72, 61, 20.65
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-10 21:45:28, -, 40, 99, 84, 14, 72, 61, 20.65
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-10 22:04:32, -, 40, 99, 84, 14, 72, 61, 20.65
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-10 22:45:30, -, 40, 99, 84, 14, 72, 61, 20.65
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-10 23:04:35, -, 40, 99, 84, 14, 72, 61, 20.65
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-10 23:45:33, -, 40, 100, 84, 14, 72, 61, 20.51
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-11 00:04:38, -, 40, 100, 84, 14, 72, 61, 20.51
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-11 00:45:36, -, 40, 100, 84, 14, 72, 61, 20.51
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-11 01:04:40, -, 40, 100, 84, 14, 72, 61, 20.51
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-11 01:45:38, -, 40, 100, 84, 14, 72, 61, 20.51
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-11 02:04:43, -, 40, 100, 84, 14, 72, 61, 20.51
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-11 02:45:40, -, 40, 100, 84, 14, 72, 61, 21.07
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-11 03:04:46, -, 40, 100, 84, 14, 72, 61, 21.07
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-11 03:45:44, -, 40, 100, 84, 14, 72, 61, 21.07
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-11 04:04:48, -, 40, 100, 84, 14, 72, 61, 21.07
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-11 04:45:46, -, 40, 100, 84, 14, 72, 61, 22
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-11 05:04:50, -, 40, 100, 84, 14, 72, 61, 22
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-11 05:45:48, -, 40, 100, 84, 14, 72, 61, 22
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-11 06:04:53, -, 40, 100, 84, 14, 72, 61, 22
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-11 06:45:51, 68, 58, 100, 89, 12, 68, 66, 22
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-11 07:04:56, 68, 58, 100, 89, 12, 68, 66, 22
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-11 07:45:54, 68, 58, 100, 89, 12, 68, 66, 22
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-11 08:04:58, 68, 58, 92, 89, 12, 68, 66, 26.78
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-11 08:45:56, 68, 58, 92, 89, 12, 68, 66, 26.78
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-11 09:05:01, 68, 58, 89, 89, 12, 68, 66, 26.1
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-11 09:45:58, 68, 58, 89, 89, 12, 68, 66, 26.1
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-11 10:05:04, 68, 58, 89, 89, 12, 68, 66, 26.1
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-11 10:46:01, 68, 58, 89, 89, 12, 68, 66, 26.1
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-11 11:05:07, 68, 58, 89, 89, 12, 68, 66, 26.1
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-11 11:46:03, 67, 56, 84, 90, 12, 67, 65, 25.73
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-11 12:05:10, 67, 56, 84, 90, 12, 67, 65, 25.73
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-11 12:46:05, 67, 56, 84, 90, 12, 67, 65, 25.73
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-11 13:05:12, 67, 56, 84, 90, 12, 67, 65, 25.73
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-11 13:46:08, 67, 56, 84, 90, 12, 67, 65, 25.73
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-11 14:05:15, 67, 56, 84, 90, 12, 67, 65, 25.73
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-11 14:46:10, 67, 56, 96, 90, 12, 67, 65, 22.27
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-11 15:05:17, 67, 56, 96, 90, 12, 67, 65, 22.27
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-11 15:46:13, 67, 56, 96, 90, 12, 67, 65, 22.27
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-11 16:05:19, 67, 56, 96, 90, 12, 67, 65, 22.27
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-11 16:46:15, 67, 56, 96, 90, 12, 67, 65, 22.27
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-11 17:05:22, 67, 56, 96, 90, 12, 67, 65, 22.27
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-11 17:46:18, 67, 56, 96, 90, 12, 67, 65, 22.27
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-11 18:05:25, 67, 56, 96, 90, 12, 67, 65, 22.27
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-11 18:46:20, 67, 56, 100, 90, 12, 67, 65, 21.21
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-11 19:05:29, 67, 56, 100, 90, 12, 67, 65, 21.21
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-11 19:46:23, 67, 56, 100, 90, 12, 67, 65, 21.21
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-11 20:05:32, 67, 56, 100, 90, 12, 67, 65, 21.21
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-11 20:46:25, 67, 56, 100, 90, 12, 67, 65, 21.21
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-11 21:05:34, 67, 56, 100, 90, 12, 67, 65, 20.06
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-11 21:46:28, 67, 56, 100, 90, 12, 67, 65, 20.06
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-11 22:05:36, 67, 56, 100, 90, 12, 67, 65, 20.06
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-11 22:46:31, 67, 56, 100, 90, 12, 67, 65, 20.06
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-11 23:05:39, 67, 56, 100, 90, 12, 67, 65, 20.06
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-11 23:46:33, 67, 56, 100, 90, 12, 67, 65, 20.06
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-12 00:05:41, 67, 56, 100, 90, 12, 67, 65, 19.18
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-12 00:46:36, 67, 56, 100, 90, 12, 67, 65, 19.18
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-12 01:05:44, 67, 56, 100, 90, 12, 67, 65, 19.18
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-12 01:46:38, 67, 56, 100, 90, 12, 67, 65, 19.18
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-12 02:05:46, 67, 56, 100, 90, 12, 67, 65, 19.18
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-12 02:46:40, 67, 56, 97, 90, 12, 67, 65, 22.44
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-12 03:05:49, 67, 56, 97, 90, 12, 67, 65, 22.44
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-12 03:46:43, 67, 56, 97, 90, 12, 67, 65, 22.44
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-12 04:05:52, 67, 56, 97, 90, 12, 67, 65, 22.44
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-12 04:46:45, 67, 56, 97, 90, 12, 67, 65, 22.44
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-12 05:05:54, 66, 56, 97, 78, 13, 66, 64, 22.44
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-12 05:46:47, 66, 56, 97, 78, 13, 66, 64, 22.44
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-12 06:05:57, 66, 56, 89, 76, 14, 66, 64, 27.04
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-12 06:46:50, 66, 56, 89, 76, 14, 66, 64, 27.04
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-12 07:05:59, 67, 56, 89, 73, 14, 67, 65, 27.04
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-12 07:46:53, 68, 56, 89, 72, 15, 68, 66, 27.04
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-12 08:06:01, 68, 56, 89, 72, 15, 68, 66, 27.04
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-12 08:46:55, 68, 56, 89, 72, 15, 68, 66, 27.04
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-12 09:06:04, 68, 56, 89, 72, 15, 68, 66, 27.04
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-12 09:46:58, 68, 56, 100, 72, 15, 68, 66, 27.58
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-12 10:06:07, 68, 56, 100, 72, 15, 68, 66, 27.58
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-12 10:47:00, 71, 56, 100, 69, 16, 71, 68, 27.58
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-12 11:06:09, 71, 56, 100, 72, 16, 71, 69, 27.58
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-12 11:47:03, 71, 56, 100, 72, 16, 71, 69, 27.58
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-12 12:06:11, 73, 56, 81, 72, 16, 73, 70, 26.18
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-12 12:47:05, 74, 55, 81, 72, 16, 74, 71, 26.18
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-12 13:06:14, 74, 55, 81, 72, 16, 74, 71, 26.18
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-12 13:47:07, 75, 55, 81, 73, 16, 75, 73, 26.18
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-12 14:06:16, 75, 55, 81, 73, 16, 75, 73, 26.18
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-12 14:47:10, 75, 55, 81, 73, 16, 75, 73, 26.18
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-12 15:06:19, 75, 55, 81, 73, 16, 75, 73, 26.18
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-12 15:47:12, 79, 55, 91, 74, 15, 79, 77, 23.38
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-12 16:06:21, 79, 55, 91, 74, 15, 79, 77, 23.38
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-12 16:47:15, 79, 55, 91, 74, 15, 79, 77, 23.38
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-12 17:06:24, 79, 55, 91, 74, 15, 79, 77, 23.38
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-12 17:47:17, 79, 55, 100, 74, 15, 79, 77, 21.73
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-12 18:06:26, 79, 55, 100, 74, 15, 79, 77, 21.73
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-12 18:47:19, 79, 55, 100, 74, 15, 79, 77, 21.73
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-12 19:06:29, 79, 55, 100, 74, 15, 79, 77, 21.73
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-12 19:47:22, 79, 55, 100, 74, 15, 79, 77, 21.73
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-12 20:06:32, 79, 55, 100, 74, 15, 79, 77, 21.73
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-12 20:47:25, 79, 55, 98, 74, 15, 79, 77, 20.72
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-12 21:06:35, 79, 55, 98, 74, 15, 79, 77, 20.72
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-12 21:47:27, 79, 55, 98, 74, 15, 79, 77, 20.72
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-12 22:06:38, 79, 55, 98, 74, 15, 79, 77, 20.72
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-12 22:47:30, 79, 55, 98, 74, 15, 79, 77, 20.72
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-12 23:06:40, 79, 55, 98, 74, 15, 79, 77, 20.72
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-12 23:47:34, 79, 55, 100, 74, 15, 79, 77, 21.95
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-13 00:06:43, 79, 55, 100, 74, 15, 79, 77, 21.95
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-13 00:47:38, 79, 55, 100, 74, 15, 79, 77, 21.95
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-13 01:06:47, 79, 55, 100, 74, 15, 79, 77, 21.95
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-13 01:47:40, 79, 55, 100, 74, 15, 79, 77, 21.95
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-13 02:06:50, 79, 55, 100, 74, 15, 79, 77, 21.95
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-13 02:47:43, 79, 55, 96, 74, 15, 79, 77, 23.59
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-13 03:06:53, 79, 55, 96, 74, 15, 79, 77, 23.59
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-13 03:47:46, 79, 55, 96, 74, 15, 79, 77, 23.59
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-13 04:06:55, 79, 55, 96, 74, 15, 79, 77, 23.59
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-13 04:47:49, 78, 55, 96, 71, 14, 78, 76, 23.59
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-13 05:06:58, 78, 55, 96, 71, 14, 78, 76, 23.59
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-13 05:47:51, 79, 55, 87, 73, 14, 79, 76, 26.08
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-13 06:07:01, 79, 55, 87, 73, 14, 79, 76, 26.08
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-13 06:47:54, 79, 55, 87, 73, 14, 79, 76, 26.08
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-13 07:07:04, 79, 55, 87, 73, 14, 79, 76, 26.08
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-13 07:47:57, 77, 55, 87, 72, 17, 77, 74, 26.08
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-13 08:07:06, 77, 55, 87, 72, 17, 77, 74, 26.08
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-13 08:48:00, 76, 55, 85, 72, 18, 76, 74, 27.065
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-13 09:07:09, 76, 55, 94, 72, 18, 76, 74, 26.25
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-13 09:48:02, 76, 55, 94, 72, 18, 76, 74, 26.25
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-13 10:07:12, 76, 55, 94, 72, 18, 76, 74, 26.25
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-13 10:48:05, 75, 55, 94, 68, 22, 75, 72, 26.25
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-13 11:07:14, 75, 55, 94, 68, 22, 75, 72, 26.25
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-13 11:48:07, 73, 55, 100, 68, 23, 73, 71, 22.74
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-13 12:07:17, 73, 55, 100, 68, 23, 73, 71, 22.74
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-13 12:48:10, 73, 55, 100, 68, 23, 73, 71, 22.74
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-13 13:07:20, 73, 55, 100, 68, 23, 73, 71, 22.74
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-13 13:48:13, 72, 55, 100, 67, 24, 72, 70, 22.74
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-13 14:07:23, 72, 55, 100, 67, 24, 72, 70, 22.74
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-13 14:48:16, 72, 55, 100, 67, 24, 72, 70, 22.74
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-13 15:07:26, 72, 55, 98, 67, 24, 72, 70, 21.09
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-13 15:48:18, 72, 55, 98, 67, 24, 72, 70, 21.09
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-13 16:07:30, 72, 55, 98, 67, 24, 72, 70, 21.09
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-13 16:48:21, 72, 55, 98, 67, 24, 72, 70, 21.09
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-13 17:07:33, 72, 55, 98, 67, 24, 72, 70, 21.09
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-13 17:48:23, 72, 55, 98, 67, 24, 72, 70, 21.09
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-13 18:07:36, 72, 55, 98, 67, 24, 72, 70, 21.09
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-13 18:48:26, 72, 55, 100, 67, 24, 72, 70, 20.32
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-13 19:07:38, 72, 55, 100, 67, 24, 72, 70, 20.32
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-13 19:48:29, 72, 55, 100, 67, 24, 72, 70, 20.32
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-13 20:07:41, 72, 55, 100, 67, 24, 72, 70, 20.32
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-13 20:48:31, 72, 55, 100, 67, 24, 72, 70, 20.32
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-13 21:07:44, 72, 55, 100, 67, 24, 72, 70, 20.12
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-13 21:48:34, 72, 55, 100, 67, 24, 72, 70, 20.12
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-13 22:07:46, 72, 55, 100, 67, 24, 72, 70, 20.12
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-13 22:48:37, 72, 55, 100, 67, 24, 72, 70, 20.12
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-13 23:07:49, 72, 55, 100, 67, 24, 72, 70, 20.12
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
