timestamp, aqi, co, h, no2, o3, pm10, pm25, t
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-02 20:56:18, 61, 51, 60, 10, 50, 61, 57, 26.39
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-02 21:37:32, 61, 51, 60, 10, 50, 61, 57, 26.39
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-02 21:56:20, 61, 51, 60, 10, 50, 61, 57, 26.39
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-02 22:37:34, 61, 51, 60, 10, 50, 61, 57, 26.39
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-02 22:56:23, 61, 51, 60, 10, 50, 61, 57, 26.39
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-02 23:37:37, 61, 51, 62, 10, 50, 61, 57, 25.79
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-02 23:56:25, 61, 51, 62, 10, 50, 61, 57, 25.79
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 00:37:39, 61, 51, 62, 10, 50, 61, 57, 25.79
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 00:56:27, 61, 51, 62, 10, 50, 61, 57, 25.79
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 01:37:42, 61, 51, 62, 10, 50, 61, 57, 25.79
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 01:56:30, 61, 51, 62, 10, 50, 61, 57, 25.79
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 02:37:45, 61, 51, 62, 10, 50, 61, 57, 25.79
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 02:56:32, 61, 51, 75, 10, 50, 61, 57, 26.41
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 03:37:48, 61, 51, 75, 10, 50, 61, 57, 26.41
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 03:56:35, 61, 51, 75, 10, 50, 61, 57, 26.41
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 04:37:51, 61, 51, 75, 10, 50, 61, 57, 26.41
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 04:56:37, 61, 51, 75, 10, 50, 61, 57, 26.41
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 05:37:53, 61, 51, 75, 10, 50, 61, 57, 26.41
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 05:56:40, 61, 51, 75, 10, 50, 61, 57, 26.41
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 06:37:56, 56, 51, 56, 12, 38, 56, 52, 31.08
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 06:56:42, 56, 51, 56, 12, 38, 56, 52, 31.08
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 07:37:59, 56, 51, 56, 12, 38, 56, 52, 31.08
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 07:56:45, 56, 51, 56, 12, 44, 56, 53, 31.08
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 08:38:01, 56, 51, 56, 12, 44, 56, 53, 31.08
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 08:56:47, 57, 51, 54, 12, 48, 57, 53, 31.98
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 09:38:04, 57, 51, 54, 12, 48, 57, 53, 31.98
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 09:56:49, 57, 51, 54, 12, 48, 57, 53, 31.98
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 10:38:06, 57, 51, 54, 12, 54, 57, 54, 31.98
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 10:56:52, 57, 51, 54, 12, 54, 57, 54, 31.98
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 11:38:09, 57, 51, 54, 12, 54, 57, 54, 31.98
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 11:56:55, 57, 51, 54, 12, 54, 57, 54, 31.98
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 12:38:11, 57, 51, 53, 12, 54, 57, 54, 29.62
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-03 12:56:57, 57, 51, 53, 12, 54, 57, 54, 29.62
