timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 08:39:59, 97, 44, 51, 36, 42, 97, 94, 32.24
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 08:58:49, 98, 44, 46, 36, 42, 98, 94, 32.52
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 09:40:01, 98, 44, 46, 36, 42, 98, 94, 32.52
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 09:58:51, 97, 44, 46, 36, 42, 97, 93, 32.52
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 10:40:04, 97, 44, 46, 36, 41, 97, 93, 32.52
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 10:58:54, 97, 44, 46, 36, 41, 97, 93, 32.52
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 11:40:06, 97, 44, 46, 36, 41, 97, 93, 32.52
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 11:58:56, 97, 44, 46, 36, 41, 97, 93, 32.52
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 12:40:09, 98, 44, 48, 36, 36, 98, 93, 30.45
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 12:58:58, 98, 44, 48, 36, 36, 98, 93, 30.45
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 13:40:11, 98, 44, 48, 36, 32, 98, 93, 30.45
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 13:59:01, 98, 44, 48, 36, 32, 98, 93, 30.45
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 14:40:14, 98, 44, 48, 36, 32, 98, 93, 30.45
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 14:59:03, 98, 43, 46, 36, 27, 98, 92, 28.1
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 15:40:16, 97, 44, 46, 36, 24, 97, 91, 28.1
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 15:59:06, 97, 44, 46, 36, 24, 97, 91, 28.1
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 16:40:18, 97, 44, 46, 36, 24, 97, 91, 28.1
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 16:59:08, 97, 44, 46, 36, 24, 97, 91, 28.1
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 17:40:21, 95, 44, 46, 36, 24, 95, 89, 28.1
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 17:59:11, 95, 44, 46, 36, 24, 95, 89, 28.1
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 18:40:23, 94, 44, 49, 36, 24, 94, 87, 26.94
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 18:59:14, 94, 44, 49, 36, 24, 94, 87, 26.94
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 19:40:25, 94, 44, 52, 36, 24, 94, 87, 25.78
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 19:59:16, 92, 44, 52, 36, 24, 92, 85, 25.78
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 20:40:28, 92, 44, 52, 36, 24, 92, 85, 25.78
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 20:59:18, 92, 44, 59, 36, 24, 92, 85, 23.54
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 21:40:30, 92, 44, 59, 36, 24, 92, 85, 23.54
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 21:59:21, 92, 44, 59, 36, 24, 92, 85, 23.54
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 22:40:33, 92, 44, 59, 36, 24, 92, 85, 23.54
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 22:59:23, 92, 44, 59, 36, 24, 92, 85, 23.54
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 23:40:36, 92, 44, 65, 36, 24, 92, 85, 22.64
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-05 23:59:26, 92, 44, 65, 36, 24, 92, 85, 22.64
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 00:40:39, 92, 44, 65, 36, 24, 92, 85, 22.64
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 00:59:28, 84, 45, 65, 36, 24, 84, 75, 22.64
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 01:40:42, 84, 45, 65, 36, 24, 84, 75, 22.64
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 01:59:31, 83, 45, 65, 36, 24, 83, 74, 22.64
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 02:40:44, 82, 45, 94, 36, 24, 82, 73, 23.04
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 02:59:33, 82, 45, 94, 36, 24, 82, 73, 23.04
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 03:40:47, 82, 45, 94, 36, 24, 82, 73, 23.04
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 03:59:35, 82, 45, 94, 36, 24, 82, 73, 23.04
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 04:40:49, 78, 45, 94, 36, 24, 78, 68, 23.04
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 04:59:38, 78, 45, 94, 36, 24, 78, 68, 23.04
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 05:40:52, 78, 45, 94, 36, 24, 78, 68, 23.04
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 05:59:40, 78, 45, 94, 36, 24, 78, 68, 23.04
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 06:40:54, 76, 45, 86, 36, 24, 76, 66, 23.98
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 06:59:43, 75, 45, 86, 37, 25, 75, 65, 23.98
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 07:40:56, 75, 45, 86, 37, 25, 75, 65, 23.98
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 07:59:46, 75, 45, 86, 37, 26, 75, 65, 23.98
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 08:40:59, 75, 45, 66, 37, 26, 75, 65, 30.39
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 08:59:48, 75, 45, 66, 37, 26, 75, 65, 30.39
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 09:41:02, 75, 45, 66, 37, 26, 75, 65, 30.39
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 09:59:50, 75, 45, 66, 37, 26, 75, 65, 30.39
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 10:41:04, 75, 45, 66, 37, 26, 75, 65, 30.39
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 10:59:53, 75, 45, 66, 37, 26, 75, 65, 30.39
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 11:41:07, 75, 45, 66, 37, 26, 75, 65, 30.39
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 11:59:55, 75, 45, 66, 37, 26, 75, 65, 30.39
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 12:41:09, 75, 45, 100, 37, 26, 75, 65, 23.17
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 12:59:58, 75, 45, 100, 37, 26, 75, 65, 23.17
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 13:41:12, 75, 45, 100, 37, 26, 75, 65, 23.17
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 14:00:00, 75, 45, 100, 37, 26, 75, 65, 23.17
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 14:41:14, 75, 45, 100, 37, 26, 75, 65, 21.31
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 15:00:03, 75, 45, 100, 37, 26, 75, 65, 21.31
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 15:41:16, 75, 45, 100, 37, 26, 75, 65, 21.31
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 16:00:05, 75, 45, 100, 37, 26, 75, 65, 21.31
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 16:41:18, 75, 45, 100, 37, 26, 75, 65, 21.31
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 17:00:08, 75, 45, 100, 37, 26, 75, 65, 21.31
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 17:41:21, 75, 45, 100, 37, 26, 75, 65, 21.31
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 18:00:10, 75, 45, 99, 37, 26, 75, 65, 21.25
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 18:41:23, 75, 45, 99, 37, 26, 75, 65, 21.25
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 19:00:12, 75, 45, 99, 37, 26, 75, 65, 21.25
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 19:41:26, 75, 45, 99, 37, 26, 75, 65, 21.25
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 20:00:15, 75, 45, 99, 37, 26, 75, 65, 21.25
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 20:41:28, 75, 45, 99, 37, 26, 75, 65, 21.25
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 21:00:18, 75, 45, 99, 37, 26, 75, 65, 21.25
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 21:41:31, 75, 45, 99, 37, 26, 75, 65, 21.14
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 22:00:20, 75, 45, 99, 37, 26, 75, 65, 21.14
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 22:41:33, 75, 45, 99, 37, 26, 75, 65, 21.14
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 23:00:23, 75, 45, 99, 37, 26, 75, 65, 21.14
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-06 23:41:36, 75, 45, 99, 37, 26, 75, 65, 21.14
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 00:00:25, 75, 45, 98, 37, 26, 75, 65, 20.97
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 00:41:38, 75, 45, 98, 37, 26, 75, 65, 20.97
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 01:00:27, 75, 45, 98, 37, 26, 75, 65, 20.97
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 01:41:40, 75, 45, 98, 37, 26, 75, 65, 20.97
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 02:00:30, 75, 45, 98, 37, 26, 75, 65, 20.97
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 02:41:43, 75, 45, 100, 37, 26, 75, 65, 23.21
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 03:00:33, 75, 45, 100, 37, 26, 75, 65, 23.21
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 03:41:45, 75, 45, 100, 37, 26, 75, 65, 23.21
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 04:00:35, 75, 45, 100, 37, 26, 75, 65, 23.21
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 04:41:48, 75, 45, 100, 37, 26, 75, 65, 23.21
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 05:00:37, 75, 45, 100, 37, 26, 75, 65, 23.21
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 05:41:50, 75, 45, 100, 37, 26, 75, 65, 23.21
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 06:00:40, 75, 45, 100, 37, 26, 75, 65, 23.21
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 06:41:53, 57, 45, 90, 36, 24, 57, 50, 27.56
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 07:00:42, 57, 45, 90, 36, 24, 57, 50, 27.56
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 07:41:56, 57, 45, 90, 36, 24, 57, 50, 27.56
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 08:00:45, 57, 45, 90, 36, 24, 57, 50, 27.56
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 08:41:58, 56, 45, 86, 36, 24, 56, 49, 28.85
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 09:00:47, 56, 45, 86, 36, 24, 56, 49, 28.85
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 09:42:00, 54, 44, 91, 36, 24, 54, 48, 28.17
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 10:00:50, 54, 44, 96, 36, 24, 54, 47, 27.49
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 10:42:03, 54, 44, 96, 36, 24, 54, 47, 27.49
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 11:00:52, 54, 44, 96, 36, 24, 54, 47, 27.49
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 11:42:05, 53, 40, 88, 36, 24, 53, 46, 26.7
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 12:00:56, 53, 40, 88, 36, 24, 53, 46, 26.7
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 12:42:08, 53, 40, 88, 36, 24, 53, 46, 26.7
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 13:00:58, 53, 40, 88, 36, 24, 53, 46, 26.7
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 13:42:10, 53, 40, 88, 36, 24, 53, 46, 26.7
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 14:01:00, 53, 40, 88, 36, 24, 53, 46, 26.7
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 14:42:12, 53, 40, 88, 36, 24, 53, 46, 26.7
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 15:01:03, 53, 40, 88, 36, 24, 53, 46, 26.7
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 15:42:15, 53, 40, 93, 36, 24, 53, 46, 23.92
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 16:01:06, 53, 40, 93, 36, 24, 53, 46, 23.92
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 16:42:17, 53, 40, 93, 36, 24, 53, 46, 23.92
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 17:01:08, 53, 40, 93, 36, 24, 53, 46, 23.92
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 17:42:19, 53, 40, 95, 36, 24, 53, 46, 22.95
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 18:01:10, 53, 40, 95, 36, 24, 53, 46, 22.95
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 18:42:22, 53, 40, 95, 36, 24, 53, 46, 22.95
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 19:01:13, 53, 40, 95, 36, 24, 53, 46, 22.95
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 19:42:24, 53, 40, 95, 36, 24, 53, 46, 22.95
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 20:01:15, 53, 40, 95, 36, 24, 53, 46, 22.95
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 20:42:27, 53, 40, 95, 36, 24, 53, 46, 22.95
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 21:01:18, 53, 40, 98, 36, 24, 53, 46, 22.7
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 21:42:29, 53, 40, 98, 36, 24, 53, 46, 22.7
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 22:01:21, 53, 40, 98, 36, 24, 53, 46, 22.7
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 22:42:32, 53, 40, 98, 36, 24, 53, 46, 22.7
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 23:01:23, 53, 40, 98, 36, 24, 53, 46, 22.7
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-07 23:42:35, 53, 40, 98, 36, 24, 53, 46, 22.7
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 00:01:26, 53, 40, 98, 36, 24, 53, 46, 22.7
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 00:42:37, 53, 40, 97, 36, 24, 53, 46, 21.48
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 01:01:28, 53, 40, 97, 36, 24, 53, 46, 21.48
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 01:42:40, 53, 40, 97, 36, 24, 53, 46, 21.48
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 02:01:30, 53, 40, 97, 36, 24, 53, 46, 21.48
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 02:42:43, 53, 40, 97, 36, 24, 53, 46, 21.48
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 03:01:33, 53, 40, 97, 36, 24, 53, 46, 21.48
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 03:42:45, 53, 40, 94, 36, 24, 53, 46, 24.41
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 04:01:35, 53, 40, 94, 36, 24, 53, 46, 24.41
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 04:42:47, 42, 42, 94, 37, 24, 40, 36, 24.41
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 05:01:38, 42, 42, 94, 37, 24, 40, 36, 24.41
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 05:42:50, 42, 42, 94, 37, 24, 40, 36, 24.41
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 06:01:40, 42, 42, 94, 37, 24, 40, 36, 24.41
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 06:42:52, 42, 42, 91, 38, 24, 38, 34, 28.29
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 07:01:43, 42, 42, 91, 38, 24, 38, 34, 28.29
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 07:42:54, 41, 41, 91, 38, 24, 37, 33, 28.29
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 08:01:45, 41, 41, 82, 38, 24, 37, 33, 29.37
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 08:42:57, 41, 41, 82, 38, 24, 37, 33, 29.37
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 09:01:47, 41, 41, 100, 38, 24, 36, 33, 23.77
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 09:43:00, 41, 41, 100, 38, 24, 36, 32, 23.77
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 10:01:50, 41, 41, 100, 38, 24, 36, 32, 23.77
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 10:43:02, 41, 41, 100, 38, 24, 35, 32, 23.77
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 11:01:52, 41, 41, 100, 38, 24, 35, 32, 23.77
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 11:43:04, 41, 41, 100, 38, 24, 35, 32, 23.77
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 12:01:54, 41, 41, 100, 38, 24, 35, 32, 23.77
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 12:43:07, 41, 41, 94, 38, 24, 35, 32, 23.48
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 13:01:57, 41, 41, 94, 38, 24, 35, 32, 23.48
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 13:43:09, 41, 41, 94, 38, 24, 35, 32, 23.48
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 14:01:59, 41, 41, 94, 38, 24, 35, 32, 23.48
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 14:43:12, 41, 41, 94, 38, 24, 35, 32, 23.48
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 15:02:01, 41, 41, 96, 38, 24, 35, 32, 21.57
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 15:43:14, 41, 41, 96, 38, 24, 35, 32, 21.57
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 16:02:04, 41, 41, 96, 38, 24, 35, 32, 21.57
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 16:43:16, 41, 41, 96, 38, 24, 35, 32, 21.57
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 17:02:07, 41, 41, 96, 38, 24, 35, 32, 21.57
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 17:43:19, 41, 41, 96, 38, 24, 35, 32, 21.57
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 18:02:09, 41, 41, 96, 38, 24, 35, 32, 21.57
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 18:43:21, 41, 41, 97.5, 38, 24, 35, 32, 21.295
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 19:02:12, 41, 41, 99, 38, 24, 35, 32, 21.02
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 19:43:24, 41, 41, 99, 38, 24, 35, 32, 21.02
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 20:02:14, 41, 41, 99, 38, 24, 35, 32, 21.02
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 20:43:26, 41, 41, 98, 38, 24, 35, 32, 21.08
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 21:02:16, 41, 41, 98, 38, 24, 35, 32, 21.08
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 21:43:29, 41, 41, 98, 38, 24, 35, 32, 21.08
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 22:02:19, 41, 41, 98, 38, 24, 35, 32, 21.08
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 22:43:31, 41, 41, 98, 38, 24, 35, 32, 21.08
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 23:02:21, 41, 41, 98, 38, 24, 35, 32, 21.08
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-08 23:43:34, 41, 41, 98, 38, 24, 35, 32, 21.08
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 00:02:24, 41, 41, 98, 38, 24, 35, 32, 21.08
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 00:43:36, 41, 41, 96, 38, 24, 35, 32, 20.66
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 01:02:26, 41, 41, 96, 38, 24, 35, 32, 20.66
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 01:43:39, 41, 41, 96, 38, 24, 35, 32, 20.66
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 02:02:29, 41, 41, 96, 38, 24, 35, 32, 20.66
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 02:43:41, 41, 41, 94, 38, 24, 35, 32, 23.15
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 03:02:31, 41, 41, 94, 38, 24, 35, 32, 23.15
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 03:43:43, 41, 41, 94, 38, 24, 35, 32, 23.15
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 04:02:34, 41, 41, 94, 38, 24, 35, 32, 23.15
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 04:43:46, 41, 41, 93, 38, 24, 35, 32, 24.2
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 05:02:36, 41, 41, 93, 38, 24, 35, 32, 24.2
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 05:43:48, 41, 41, 93, 38, 24, 35, 32, 24.2
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 06:02:38, 35, 41, 100, 36, 24, 35, 31, 24.97
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 06:43:51, 35, 41, 100, 36, 24, 35, 31, 24.97
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 07:02:41, 35, 41, 100, 36, 24, 35, 31, 24.97
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 07:43:53, 35, 41, 100, 36, 19, 35, 32, 24.97
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 08:02:43, 35, 41, 100, 36, 19, 35, 32, 24.97
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 08:43:56, 36, 41, 97, 36, 21, 36, 32, 26.31
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 09:02:46, 36, 41, 97, 36, 21, 36, 32, 26.31
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 09:43:58, 36, 41, 97, 36, 21, 36, 32, 26.31
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 10:02:48, 36, 41, 97, 36, 21, 36, 32, 26.31
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 10:44:00, 37, 41, 97, 37, 24, 37, 34, 26.31
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 11:02:50, 37, 41, 97, 37, 24, 37, 34, 26.31
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 11:44:03, 39, 41, 97, 37, 25, 39, 35, 26.31
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 12:02:53, 39, 41, 99, 37, 25, 39, 35, 23.14
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 12:44:05, 39, 41, 99, 37, 25, 39, 35, 23.14
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 13:02:56, 40, 41, 99, 37, 25, 40, 36, 23.14
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 13:44:08, 40, 41, 99, 37, 25, 40, 36, 23.14
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 14:02:59, 40, 41, 99, 37, 25, 40, 36, 23.14
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
2017-10-09 14:44:10, 40, 41, 99, 37, 25, 40, 36, 23.14
timestamp, aqi, co, h, no2, o3, pm10, pm25, t
